ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,Trait_Id,Trait_Id_remark,B01_Rank
4573,3,32,329,3294,32941,329413,Store well underground,can stay long after maturity without spoilage,Very Important
4574,3,32,329,3294,32941,329414,Store well underground,can stay long after maturity without spoilage,Very Important
4575,3,32,329,3294,32941,329415,Store well underground,can stay long after maturity without spoilage,Important
4576,3,32,329,3295,32951,329511,Store well underground,can stay long after maturity without spoilage,Very Important
4577,3,32,329,3295,32951,329512,Store well underground,can stay long after maturity without spoilage,Very Important
4578,3,32,329,3295,32951,329513,Store well underground,can stay long after maturity without spoilage,Important
4579,3,32,329,3295,32951,329514,Store well underground,can stay long after maturity without spoilage,Not important
4580,3,32,329,3295,32951,329515,Store well underground,can stay long after maturity without spoilage,Very Important
4581,3,33,331,3311,33111,331111,Store well underground,can stay long after maturity without spoilage,Very Important
4582,3,33,331,3311,33111,331112,Store well underground,can stay long after maturity without spoilage,Important
4583,3,33,331,3311,33111,331113,Store well underground,can stay long after maturity without spoilage,Very Important
4584,3,33,331,3311,33111,331114,Store well underground,can stay long after maturity without spoilage,Very Important
4585,3,33,331,3311,33111,331115,Store well underground,can stay long after maturity without spoilage,Very Important
4586,3,33,331,3312,33121,331211,Store well underground,can stay long after maturity without spoilage,Very Important
4587,3,33,331,3312,33121,331212,Store well underground,can stay long after maturity without spoilage,Moderately Important
4588,3,33,331,3312,33121,331213,Store well underground,can stay long after maturity without spoilage,Very Important
4589,3,33,331,3312,33121,331214,Store well underground,can stay long after maturity without spoilage,Very Important
4590,3,33,331,3312,33121,331215,Store well underground,can stay long after maturity without spoilage,Very Important
4591,3,33,331,3313,33131,331311,Store well underground,can stay long after maturity without spoilage,Very Important
4592,3,33,331,3313,33131,331312,Store well underground,can stay long after maturity without spoilage,Very Important
4593,3,33,331,3313,33131,331313,Store well underground,can stay long after maturity without spoilage,Very Important
4594,3,33,331,3313,33131,331314,Store well underground,can stay long after maturity without spoilage,Very Important
4595,3,33,331,3313,33131,331315,Store well underground,can stay long after maturity without spoilage,Very Important
4596,3,33,332,3321,33211,332111,Store well underground,can stay long after maturity without spoilage,Very Important
4597,3,33,332,3321,33211,332112,Store well underground,can stay long after maturity without spoilage,Very Important
4598,3,33,332,3321,33211,332113,Store well underground,can stay long after maturity without spoilage,Very Important
4599,3,33,332,3321,33211,332114,Store well underground,can stay long after maturity without spoilage,Very Important
4600,3,33,332,3321,33211,332115,Store well underground,can stay long after maturity without spoilage,Very Important
4601,3,33,333,3331,33311,333111,Store well underground,can stay long after maturity without spoilage,Very Important
4602,3,33,333,3331,33311,333112,Store well underground,can stay long after maturity without spoilage,Very Important
4603,3,33,333,3331,33311,333113,Store well underground,can stay long after maturity without spoilage,Very Important
4604,3,33,333,3331,33311,333114,Store well underground,can stay long after maturity without spoilage,Important
4605,3,33,333,3331,33311,333115,Store well underground,can stay long after maturity without spoilage,Very Important
4606,3,33,334,3341,33411,334111,Store well underground,can stay long after maturity without spoilage,Important
4607,3,33,334,3341,33411,334112,Store well underground,can stay long after maturity without spoilage,Very Important
4608,3,33,334,3341,33411,334113,Store well underground,can stay long after maturity without spoilage,Very Important
4609,3,33,334,3341,33411,334114,Store well underground,can stay long after maturity without spoilage,Very Important
4610,3,33,334,3341,33411,334115,Store well underground,can stay long after maturity without spoilage,Important
4611,3,33,334,3342,33421,334211,Store well underground,can stay long after maturity without spoilage,Very Important
4612,3,33,334,3342,33421,334212,Store well underground,can stay long after maturity without spoilage,Very Important
4613,3,33,334,3342,33421,334213,Store well underground,can stay long after maturity without spoilage,Very Important
4614,3,33,334,3342,33421,334214,Store well underground,can stay long after maturity without spoilage,Very Important
4615,3,33,334,3342,33421,334215,Store well underground,can stay long after maturity without spoilage,Very Important
4616,3,33,334,3343,33431,334311,Store well underground,can stay long after maturity without spoilage,Very Important
4617,3,33,334,3343,33431,334312,Store well underground,can stay long after maturity without spoilage,Very Important
4618,3,33,334,3343,33431,334313,Store well underground,can stay long after maturity without spoilage,Very Important
4619,3,33,334,3343,33431,334314,Store well underground,can stay long after maturity without spoilage,Important
4620,3,33,334,3343,33431,334315,Store well underground,can stay long after maturity without spoilage,Very Important
4621,3,33,335,3351,33541,335411,Store well underground,can stay long after maturity without spoilage,Very Important
4622,3,33,335,3351,33541,335412,Store well underground,can stay long after maturity without spoilage,Very Important
4623,3,33,335,3351,33541,335413,Store well underground,can stay long after maturity without spoilage,Very Important
4624,3,33,335,3351,33541,335414,Store well underground,can stay long after maturity without spoilage,Very Important
4625,3,33,335,3351,33541,335415,Store well underground,can stay long after maturity without spoilage,Very Important
4626,3,33,336,3361,33611,336111,Store well underground,can stay long after maturity without spoilage,Very Important
4627,3,33,336,3361,33611,336112,Store well underground,can stay long after maturity without spoilage,Very Important
4628,3,33,336,3361,33611,336113,Store well underground,can stay long after maturity without spoilage,Very Important
4629,3,33,336,3361,33611,336114,Store well underground,can stay long after maturity without spoilage,Important
4630,3,33,336,3361,33611,336115,Store well underground,can stay long after maturity without spoilage,Very Important
4631,3,33,336,3362,33621,336211,Store well underground,can stay long after maturity without spoilage,Important
4632,3,33,336,3362,33621,336212,Store well underground,can stay long after maturity without spoilage,Very Important
4633,3,33,336,3362,33621,336213,Store well underground,can stay long after maturity without spoilage,Very Important
4634,3,33,336,3362,33621,336214,Store well underground,can stay long after maturity without spoilage,Important
4635,3,33,336,3362,33621,336215,Store well underground,can stay long after maturity without spoilage,Very Important
4636,3,33,336,3363,33631,336311,Store well underground,can stay long after maturity without spoilage,Important
4637,3,33,336,3363,33631,336312,Store well underground,can stay long after maturity without spoilage,Very Important
4638,3,33,336,3363,33631,336313,Store well underground,can stay long after maturity without spoilage,Very Important
4639,3,33,336,3363,33631,336314,Store well underground,can stay long after maturity without spoilage,Important
4640,3,33,336,3363,33631,336315,Store well underground,can stay long after maturity without spoilage,Very Important
4641,3,33,336,3364,33641,336411,Store well underground,can stay long after maturity without spoilage,Very Important
4642,3,33,336,3364,33641,336412,Store well underground,can stay long after maturity without spoilage,Very Important
4643,3,33,336,3364,33641,336413,Store well underground,can stay long after maturity without spoilage,Very Important
4644,3,33,336,3364,33641,336414,Store well underground,can stay long after maturity without spoilage,Important
4645,3,33,336,3364,33641,336415,Store well underground,can stay long after maturity without spoilage,Very Important
4646,3,33,338,3381,33811,338111,Store well underground,can stay long after maturity without spoilage,Very Important
4647,3,33,338,3381,33811,338112,Store well underground,can stay long after maturity without spoilage,Very Important
4648,3,33,338,3381,33811,338113,Store well underground,can stay long after maturity without spoilage,Very Important
4649,3,33,338,3381,33811,338114,Store well underground,can stay long after maturity without spoilage,Moderately Important
4650,3,33,338,3381,33811,338115,Store well underground,can stay long after maturity without spoilage,Very Important
4651,3,33,338,3382,33821,338211,Store well underground,can stay long after maturity without spoilage,Very Important
4652,3,33,338,3382,33821,338212,Store well underground,can stay long after maturity without spoilage,Very Important
4653,3,33,338,3382,33821,338213,Store well underground,can stay long after maturity without spoilage,Very Important
4654,3,33,338,3382,33821,338214,Store well underground,can stay long after maturity without spoilage,Important
4655,3,33,338,3382,33821,338215,Store well underground,can stay long after maturity without spoilage,Very Important
4656,3,33,339,3391,33911,339111,Store well underground,can stay long after maturity without spoilage,Important
4657,3,33,339,3391,33911,339112,Store well underground,can stay long after maturity without spoilage,Very Important
4658,3,33,339,3391,33911,339113,Store well underground,can stay long after maturity without spoilage,Very Important
4659,3,33,339,3391,33911,339114,Store well underground,can stay long after maturity without spoilage,Very Important
4660,3,33,339,3391,33911,339115,Store well underground,can stay long after maturity without spoilage,Very Important
4661,3,31,3110,31101,311011,3110111,Store well underground,can stay long after maturity without spoilage,Very Important
4662,3,31,3110,31101,311011,3110112,Store well underground,can stay long after maturity without spoilage,Very Important
4663,3,31,3110,31101,311011,3110113,Store well underground,can stay long after maturity without spoilage,Very Important
4664,3,31,3110,31101,311011,3110114,Store well underground,can stay long after maturity without spoilage,Important
4665,3,31,3110,31101,311011,3110115,Store well underground,can stay long after maturity without spoilage,Very Important
4666,3,31,3110,31102,311021,3110211,Store well underground,can stay long after maturity without spoilage,Important
4667,3,31,3110,31102,311021,3110212,Store well underground,can stay long after maturity without spoilage,Very Important
4668,3,31,3110,31102,311021,3110213,Store well underground,can stay long after maturity without spoilage,Very Important
4669,3,31,3110,31102,311021,3110214,Store well underground,can stay long after maturity without spoilage,Very Important
4670,3,31,3110,31102,311021,3110215,Store well underground,can stay long after maturity without spoilage,Very Important
4671,3,31,3110,31103,311031,3110311,Store well underground,can stay long after maturity without spoilage,Very Important
4672,3,31,3110,31103,311031,3110312,Store well underground,can stay long after maturity without spoilage,Very Important
4673,3,31,3110,31103,311031,3110313,Store well underground,can stay long after maturity without spoilage,Very Important
4674,3,31,3110,31103,311031,3110314,Store well underground,can stay long after maturity without spoilage,Very Important
4675,3,31,3110,31103,311031,3110315,Store well underground,can stay long after maturity without spoilage,Very Important
4676,3,31,3110,31104,311041,3110411,Store well underground,can stay long after maturity without spoilage,Very Important
4677,3,31,3110,31104,311041,3110412,Store well underground,can stay long after maturity without spoilage,Very Important
4678,3,31,3110,31104,311041,3110413,Store well underground,can stay long after maturity without spoilage,Very Important
4679,3,31,3110,31104,311041,3110414,Store well underground,can stay long after maturity without spoilage,Very Important
4680,3,31,3110,31104,311041,3110415,Store well underground,can stay long after maturity without spoilage,Important
4681,3,31,3111,31111,311111,3111111,Store well underground,can stay long after maturity without spoilage,Very Important
4682,3,31,3111,31111,311111,3111112,Store well underground,can stay long after maturity without spoilage,Very Important
4683,3,31,3111,31111,311111,3111113,Store well underground,can stay long after maturity without spoilage,Very Important
4684,3,31,3111,31111,311111,3111114,Store well underground,can stay long after maturity without spoilage,Important
4685,3,31,3111,31111,311111,3111115,Store well underground,can stay long after maturity without spoilage,Very Important
4686,3,31,3111,31113,311131,3111311,Store well underground,can stay long after maturity without spoilage,Very Important
4687,3,31,3111,31113,311131,3111312,Store well underground,can stay long after maturity without spoilage,Very Important
4688,3,31,3111,31113,311131,3111313,Store well underground,can stay long after maturity without spoilage,Very Important
4689,3,31,3111,31113,311131,3111314,Store well underground,can stay long after maturity without spoilage,Very Important
4690,3,31,3111,31113,311131,3111315,Store well underground,can stay long after maturity without spoilage,Very Important
4691,3,31,3111,31114,311141,3111411,Store well underground,can stay long after maturity without spoilage,Very Important
4692,3,31,3111,31114,311141,3111412,Store well underground,can stay long after maturity without spoilage,Very Important
4693,3,31,3111,31114,311141,3111413,Store well underground,can stay long after maturity without spoilage,Very Important
4694,3,31,3111,31114,311141,3111414,Store well underground,can stay long after maturity without spoilage,Very Important
4695,3,31,3111,31114,311141,3111415,Store well underground,can stay long after maturity without spoilage,Very Important
4696,3,31,3111,31115,311151,3111511,Store well underground,can stay long after maturity without spoilage,Important
4697,3,31,3111,31115,311151,3111512,Store well underground,can stay long after maturity without spoilage,Very Important
4698,3,31,3111,31115,311151,3111513,Store well underground,can stay long after maturity without spoilage,Very Important
4699,3,31,3111,31115,311151,3111514,Store well underground,can stay long after maturity without spoilage,Important
4700,3,31,3111,31115,311151,3111515,Store well underground,can stay long after maturity without spoilage,Very Important
4701,3,31,3111,31116,311161,3111611,Store well underground,can stay long after maturity without spoilage,Very Important
4702,3,31,3111,31116,311161,3111612,Store well underground,can stay long after maturity without spoilage,Very Important
4703,3,31,3111,31116,311161,3111613,Store well underground,can stay long after maturity without spoilage,Very Important
4704,3,31,3111,31116,311161,3111614,Store well underground,can stay long after maturity without spoilage,Important
4705,3,31,3111,31116,311161,3111615,Store well underground,can stay long after maturity without spoilage,Very Important
4706,3,31,3111,31117,311171,3111711,Store well underground,can stay long after maturity without spoilage,Very Important
4707,3,31,3111,31117,311171,3111712,Store well underground,can stay long after maturity without spoilage,Very Important
4708,3,31,3111,31117,311171,3111713,Store well underground,can stay long after maturity without spoilage,Very Important
4709,3,31,3111,31117,311171,3111714,Store well underground,can stay long after maturity without spoilage,Very Important
4710,3,31,3111,31117,311171,3111715,Store well underground,can stay long after maturity without spoilage,Moderately Important
4711,3,31,3114,31141,311412,3114121,Store well underground,can stay long after maturity without spoilage,Very Important
4712,3,31,3114,31141,311412,3114122,Store well underground,can stay long after maturity without spoilage,Very Important
4713,3,31,3114,31141,311412,3114123,Store well underground,can stay long after maturity without spoilage,Very Important
4714,3,31,3114,31141,311412,3114124,Store well underground,can stay long after maturity without spoilage,Very Important
4715,3,31,3114,31141,311412,3114125,Store well underground,can stay long after maturity without spoilage,Not important
4716,3,31,3114,31142,311431,3114311,Store well underground,can stay long after maturity without spoilage,Very Important
4717,3,31,3114,31142,311431,3114312,Store well underground,can stay long after maturity without spoilage,Very Important
4718,3,31,3114,31142,311431,3114313,Store well underground,can stay long after maturity without spoilage,Very Important
4719,3,31,3114,31142,311431,3114314,Store well underground,can stay long after maturity without spoilage,Very Important
4720,3,31,3114,31142,311431,3114315,Store well underground,can stay long after maturity without spoilage,Very Important
4721,3,31,3114,31143,311441,3114411,Store well underground,can stay long after maturity without spoilage,Very Important
4722,3,31,3114,31143,311441,3114412,Store well underground,can stay long after maturity without spoilage,Very Important
4723,3,31,3114,31143,311441,3114413,Store well underground,can stay long after maturity without spoilage,Very Important
4724,3,31,3114,31143,311441,3114414,Store well underground,can stay long after maturity without spoilage,Important
4725,3,31,3114,31143,311441,3114415,Store well underground,can stay long after maturity without spoilage,Very Important
4726,3,31,3114,31144,311451,3114511,Store well underground,can stay long after maturity without spoilage,Very Important
4727,3,31,3114,31144,311451,3114512,Store well underground,can stay long after maturity without spoilage,Very Important
4728,3,31,3114,31144,311451,3114513,Store well underground,can stay long after maturity without spoilage,Very Important
4729,3,31,3114,31144,311451,3114514,Store well underground,can stay long after maturity without spoilage,Moderately Important
4730,3,31,3114,31144,311451,3114515,Store well underground,can stay long after maturity without spoilage,Important
4731,3,31,3114,31145,311461,3114611,Store well underground,can stay long after maturity without spoilage,Very Important
4732,3,31,3114,31145,311461,3114612,Store well underground,can stay long after maturity without spoilage,Very Important
4733,3,31,3114,31145,311461,3114613,Store well underground,can stay long after maturity without spoilage,Very Important
4734,3,31,3114,31145,311461,3114614,Store well underground,can stay long after maturity without spoilage,Important
4735,3,31,3114,31145,311461,3114615,Store well underground,can stay long after maturity without spoilage,Very Important
4736,3,31,3114,31146,311471,3114711,Store well underground,can stay long after maturity without spoilage,Very Important
4737,3,31,3114,31146,311471,3114712,Store well underground,can stay long after maturity without spoilage,Very Important
4738,3,31,3114,31146,311471,3114713,Store well underground,can stay long after maturity without spoilage,Very Important
4739,3,31,3114,31146,311471,3114714,Store well underground,can stay long after maturity without spoilage,Important
4740,3,31,3114,31146,311471,3114715,Store well underground,can stay long after maturity without spoilage,Very Important
4741,3,31,3115,31151,311511,3115111,Store well underground,can stay long after maturity without spoilage,Very Important
4742,3,31,3115,31151,311511,3115112,Store well underground,can stay long after maturity without spoilage,Very Important
4743,3,31,3115,31151,311511,3115113,Store well underground,can stay long after maturity without spoilage,Very Important
4744,3,31,3115,31151,311511,3115114,Store well underground,can stay long after maturity without spoilage,Very Important
4745,3,31,3115,31151,311511,3115115,Store well underground,can stay long after maturity without spoilage,Very Important
4746,3,31,3115,31152,311521,3115211,Store well underground,can stay long after maturity without spoilage,Very Important
4747,3,31,3115,31152,311521,3115212,Store well underground,can stay long after maturity without spoilage,Very Important
4748,3,31,3115,31152,311521,3115213,Store well underground,can stay long after maturity without spoilage,Very Important
4749,3,31,3115,31152,311521,3115214,Store well underground,can stay long after maturity without spoilage,Important
4750,3,31,3115,31152,311521,3115215,Store well underground,can stay long after maturity without spoilage,Very Important
4751,3,31,3116,31161,311611,3116111,Store well underground,can stay long after maturity without spoilage,Important
4752,3,31,3116,31161,311611,3116112,Store well underground,can stay long after maturity without spoilage,Very Important
4753,3,31,3116,31161,311611,3116113,Store well underground,can stay long after maturity without spoilage,Very Important
4754,3,31,3116,31161,311611,3116114,Store well underground,can stay long after maturity without spoilage,Very Important
4755,3,31,3116,31161,311611,3116115,Store well underground,can stay long after maturity without spoilage,Moderately Important
4756,3,31,3116,31162,311621,3116211,Store well underground,can stay long after maturity without spoilage,Very Important
4757,3,31,3116,31162,311621,3116212,Store well underground,can stay long after maturity without spoilage,Very Important
4758,3,31,3116,31162,311621,3116213,Store well underground,can stay long after maturity without spoilage,Very Important
4759,3,31,3116,31162,311621,3116214,Store well underground,can stay long after maturity without spoilage,Important
4760,3,31,3116,31162,311621,3116215,Store well underground,can stay long after maturity without spoilage,Very Important
4761,3,32,3211,32111,321111,3211111,Store well underground,can stay long after maturity without spoilage,Very Important
4762,3,32,3211,32111,321111,3211112,Store well underground,can stay long after maturity without spoilage,Important
4763,3,32,3211,32111,321111,3211113,Store well underground,can stay long after maturity without spoilage,Moderately Important
4764,3,32,3211,32111,321111,3211114,Store well underground,can stay long after maturity without spoilage,Very Important
4765,3,32,3211,32111,321111,3211115,Store well underground,can stay long after maturity without spoilage,Not important
4766,3,32,3211,32112,321121,3211211,Store well underground,can stay long after maturity without spoilage,Important
4767,3,32,3211,32112,321121,3211212,Store well underground,can stay long after maturity without spoilage,Very Important
4768,3,32,3211,32112,321121,3211213,Store well underground,can stay long after maturity without spoilage,Very Important
4769,3,32,3211,32112,321121,3211214,Store well underground,can stay long after maturity without spoilage,Important
4770,3,32,3211,32112,321121,3211215,Store well underground,can stay long after maturity without spoilage,Important
4771,3,32,3211,32113,321131,3211311,Store well underground,can stay long after maturity without spoilage,Very Important
4772,3,32,3211,32113,321131,3211312,Store well underground,can stay long after maturity without spoilage,Important
4773,3,32,3211,32113,321131,3211313,Store well underground,can stay long after maturity without spoilage,Very Important
4774,3,32,3211,32113,321131,3211314,Store well underground,can stay long after maturity without spoilage,Important
4775,3,32,3211,32113,321131,3211315,Store well underground,can stay long after maturity without spoilage,Very Important
4776,3,32,3211,32114,321141,3211411,Store well underground,can stay long after maturity without spoilage,Very Important
4777,3,32,3211,32114,321141,3211412,Store well underground,can stay long after maturity without spoilage,Moderately Important
4778,3,32,3211,32114,321141,3211413,Store well underground,can stay long after maturity without spoilage,Very Important
4779,3,32,3211,32114,321141,3211414,Store well underground,can stay long after maturity without spoilage,Very Important
4780,3,32,3211,32114,321141,3211415,Store well underground,can stay long after maturity without spoilage,Very Important
4781,3,32,3211,32115,321151,3211511,Store well underground,can stay long after maturity without spoilage,Important
4782,3,32,3211,32115,321151,3211512,Store well underground,can stay long after maturity without spoilage,Moderately Important
4783,3,32,3211,32115,321151,3211513,Store well underground,can stay long after maturity without spoilage,Very Important
4784,3,32,3211,32115,321151,3211514,Store well underground,can stay long after maturity without spoilage,Very Important
4785,3,32,3211,32115,321151,3211515,Store well underground,can stay long after maturity without spoilage,Very Important
4786,3,32,3212,32121,321211,3212111,Store well underground,can stay long after maturity without spoilage,Important
4787,3,32,3212,32121,321211,3212112,Store well underground,can stay long after maturity without spoilage,Important
4788,3,32,3212,32121,321211,3212113,Store well underground,can stay long after maturity without spoilage,Very Important
4789,3,32,3212,32121,321211,3212114,Store well underground,can stay long after maturity without spoilage,Very Important
4790,3,32,3212,32121,321211,3212115,Store well underground,can stay long after maturity without spoilage,Important
4791,3,32,3212,32122,321221,3212211,Store well underground,can stay long after maturity without spoilage,Very Important
4792,3,32,3212,32122,321221,3212212,Store well underground,can stay long after maturity without spoilage,Very Important
4793,3,32,3212,32122,321221,3212213,Store well underground,can stay long after maturity without spoilage,Very Important
4794,3,32,3212,32122,321221,3212214,Store well underground,can stay long after maturity without spoilage,Very Important
4795,3,32,3212,32122,321221,3212215,Store well underground,can stay long after maturity without spoilage,Very Important
4796,3,32,3212,32123,321231,3212311,Store well underground,can stay long after maturity without spoilage,Important
4797,3,32,3212,32123,321231,3212312,Store well underground,can stay long after maturity without spoilage,Moderately Important
4798,3,32,3212,32123,321231,3212313,Store well underground,can stay long after maturity without spoilage,Important
4799,3,32,3212,32123,321231,3212314,Store well underground,can stay long after maturity without spoilage,Important
4800,3,32,3212,32123,321231,3212315,Store well underground,can stay long after maturity without spoilage,Very Important
4801,3,32,3213,32131,321311,3213111,Store well underground,can stay long after maturity without spoilage,Very Important
4802,3,32,3213,32131,321311,3213112,Store well underground,can stay long after maturity without spoilage,Important
4803,3,32,3213,32131,321311,3213113,Store well underground,can stay long after maturity without spoilage,Not important
4804,3,32,3213,32131,321311,3213114,Store well underground,can stay long after maturity without spoilage,Important
4805,3,32,3213,32131,321311,3213115,Store well underground,can stay long after maturity without spoilage,Very Important
4806,3,32,3213,32132,321321,3213211,Store well underground,can stay long after maturity without spoilage,Important
4807,3,32,3213,32132,321321,3213212,Store well underground,can stay long after maturity without spoilage,Moderately Important
4808,3,32,3213,32132,321321,3213213,Store well underground,can stay long after maturity without spoilage,Very Important
4809,3,32,3213,32132,321321,3213214,Store well underground,can stay long after maturity without spoilage,Important
4810,3,32,3213,32132,321321,3213215,Store well underground,can stay long after maturity without spoilage,Very Important
4811,3,32,3214,32141,321411,3214111,Store well underground,can stay long after maturity without spoilage,Very Important
4812,3,32,3214,32141,321411,3214112,Store well underground,can stay long after maturity without spoilage,Very Important
4813,3,32,3214,32141,321411,3214113,Store well underground,can stay long after maturity without spoilage,Important
4814,3,32,3214,32141,321411,3214114,Store well underground,can stay long after maturity without spoilage,Important
4815,3,32,3214,32141,321411,3214115,Store well underground,can stay long after maturity without spoilage,Very Important
4816,3,32,3214,32142,321421,3214211,Store well underground,can stay long after maturity without spoilage,Very Important
4817,3,32,3214,32142,321421,3214212,Store well underground,can stay long after maturity without spoilage,Very Important
4818,3,32,3214,32142,321421,3214213,Store well underground,can stay long after maturity without spoilage,Very Important
4819,3,32,3214,32142,321421,3214214,Store well underground,can stay long after maturity without spoilage,Important
4820,3,32,3214,32142,321421,3214215,Store well underground,can stay long after maturity without spoilage,Very Important
4821,3,32,3214,32143,321431,3214311,Store well underground,can stay long after maturity without spoilage,Very Important
4822,3,32,3214,32143,321431,3214312,Store well underground,can stay long after maturity without spoilage,Very Important
4823,3,32,3214,32143,321431,3214313,Store well underground,can stay long after maturity without spoilage,Very Important
4824,3,32,3214,32143,321431,3214314,Store well underground,can stay long after maturity without spoilage,Very Important
4825,3,32,3214,32143,321431,3214315,Store well underground,can stay long after maturity without spoilage,Very Important
4826,3,32,3214,32144,321441,3214411,Store well underground,can stay long after maturity without spoilage,Very Important
4827,3,32,3214,32144,321441,3214412,Store well underground,can stay long after maturity without spoilage,Very Important
4828,3,32,3214,32144,321441,3214413,Store well underground,can stay long after maturity without spoilage,Important
4829,3,32,3214,32144,321441,3214414,Store well underground,can stay long after maturity without spoilage,Important
4830,3,32,3214,32144,321441,3214415,Store well underground,can stay long after maturity without spoilage,Very Important
4831,3,32,3214,32145,321451,3214511,Store well underground,can stay long after maturity without spoilage,Very Important
4832,3,32,3214,32145,321451,3214512,Store well underground,can stay long after maturity without spoilage,Very Important
4833,3,32,3214,32145,321451,3214513,Store well underground,can stay long after maturity without spoilage,Important
4834,3,32,3214,32145,321451,3214514,Store well underground,can stay long after maturity without spoilage,Very Important
4835,3,32,3214,32145,321451,3214515,Store well underground,can stay long after maturity without spoilage,Important
4836,3,32,3214,32146,321461,3214611,Store well underground,can stay long after maturity without spoilage,Very Important
4837,3,32,3214,32146,321461,3214612,Store well underground,can stay long after maturity without spoilage,Very Important
4838,3,32,3214,32146,321461,3214613,Store well underground,can stay long after maturity without spoilage,Important
4839,3,32,3214,32146,321461,3214614,Store well underground,can stay long after maturity without spoilage,Very Important
4840,3,32,3214,32146,321461,3214615,Store well underground,can stay long after maturity without spoilage,Very Important
4841,3,32,3215,32151,321511,3215111,Store well underground,can stay long after maturity without spoilage,Important
4842,3,32,3215,32151,321511,3215112,Store well underground,can stay long after maturity without spoilage,Moderately Important
4843,3,32,3215,32151,321511,3215113,Store well underground,can stay long after maturity without spoilage,Moderately Important
4844,3,32,3215,32151,321511,3215114,Store well underground,can stay long after maturity without spoilage,Very Important
4845,3,32,3215,32151,321511,3215115,Store well underground,can stay long after maturity without spoilage,Important
4846,3,33,3310,33101,331011,3310111,Store well underground,can stay long after maturity without spoilage,Very Important
4847,3,33,3310,33101,331011,3310112,Store well underground,can stay long after maturity without spoilage,Very Important
4848,3,33,3310,33101,331011,3310113,Store well underground,can stay long after maturity without spoilage,Important
4849,3,33,3310,33101,331011,3310114,Store well underground,can stay long after maturity without spoilage,Important
4850,3,33,3310,33101,331011,3310115,Store well underground,can stay long after maturity without spoilage,Very Important
4851,3,33,3310,33102,331021,3310211,Store well underground,can stay long after maturity without spoilage,Very Important
4852,3,33,3310,33102,331021,3310212,Store well underground,can stay long after maturity without spoilage,Very Important
4853,3,33,3310,33102,331021,3310213,Store well underground,can stay long after maturity without spoilage,Very Important
4854,3,33,3310,33102,331021,3310214,Store well underground,can stay long after maturity without spoilage,Important
4855,3,33,3310,33102,331021,3310215,Store well underground,can stay long after maturity without spoilage,Very Important
4856,3,33,3311,33111,331111,3311111,Store well underground,can stay long after maturity without spoilage,Very Important
4857,3,33,3311,33111,331111,3311112,Store well underground,can stay long after maturity without spoilage,Very Important
4858,3,33,3311,33111,331111,3311113,Store well underground,can stay long after maturity without spoilage,Very Important
4859,3,33,3311,33111,331111,3311114,Store well underground,can stay long after maturity without spoilage,Important
4860,3,33,3311,33111,331111,3311115,Store well underground,can stay long after maturity without spoilage,Very Important
4861,3,33,3311,33112,331121,3311211,Store well underground,can stay long after maturity without spoilage,Very Important
4862,3,33,3311,33112,331121,3311212,Store well underground,can stay long after maturity without spoilage,Very Important
4863,3,33,3311,33112,331121,3311213,Store well underground,can stay long after maturity without spoilage,Important
4864,3,33,3311,33112,331121,3311214,Store well underground,can stay long after maturity without spoilage,Important
4865,3,33,3311,33112,331121,3311215,Store well underground,can stay long after maturity without spoilage,Very Important
4866,3,33,3311,33113,331131,3311311,Store well underground,can stay long after maturity without spoilage,Very Important
4867,3,33,3311,33113,331131,3311312,Store well underground,can stay long after maturity without spoilage,Very Important
4868,3,33,3311,33113,331131,3311313,Store well underground,can stay long after maturity without spoilage,Very Important
4869,3,33,3311,33113,331131,3311314,Store well underground,can stay long after maturity without spoilage,Very Important
4870,3,33,3311,33113,331131,3311315,Store well underground,can stay long after maturity without spoilage,Moderately Important
4871,3,33,3311,33114,331141,3311411,Store well underground,can stay long after maturity without spoilage,Very Important
4872,3,33,3311,33114,331141,3311412,Store well underground,can stay long after maturity without spoilage,Very Important
4873,3,33,3311,33114,331141,3311413,Store well underground,can stay long after maturity without spoilage,Important
4874,3,33,3311,33114,331141,3311414,Store well underground,can stay long after maturity without spoilage,Very Important
4875,3,33,3311,33114,331141,3311415,Store well underground,can stay long after maturity without spoilage,Very Important
4876,3,33,3312,33121,331251,3312511,Store well underground,can stay long after maturity without spoilage,Very Important
4877,3,33,3312,33121,331251,3312512,Store well underground,can stay long after maturity without spoilage,Very Important
4878,3,33,3312,33121,331251,3312513,Store well underground,can stay long after maturity without spoilage,Important
4879,3,33,3312,33121,331251,3312514,Store well underground,can stay long after maturity without spoilage,Important
4880,3,33,3312,33121,331251,3312515,Store well underground,can stay long after maturity without spoilage,Very Important
4881,3,33,3312,33122,331261,3312611,Store well underground,can stay long after maturity without spoilage,Important
4882,3,33,3312,33122,331261,3312612,Store well underground,can stay long after maturity without spoilage,Very Important
4883,3,33,3312,33122,331261,3312613,Store well underground,can stay long after maturity without spoilage,Important
4884,3,33,3312,33122,331261,3312614,Store well underground,can stay long after maturity without spoilage,Very Important
4885,3,33,3312,33122,331261,3312615,Store well underground,can stay long after maturity without spoilage,Very Important
4886,3,33,3312,33123,331271,3312711,Store well underground,can stay long after maturity without spoilage,Important
4887,3,33,3312,33123,331271,3312712,Store well underground,can stay long after maturity without spoilage,Very Important
4888,3,33,3312,33123,331271,3312713,Store well underground,can stay long after maturity without spoilage,Very Important
