ID,ZoneID,StateID,LgaID,LocalityID,EnumerationID,HouseID,Livestock_owned,livestock_ownership,Total_Number_of_livestk_owned,Number_of_male_livestk_owned,Number_of_female_livestk_owned,mistakes_detectes_in_number_of_livestocks,Mistakes_detection_remark
14716,3,32,322,3222,32221,322211,Donkey,No,0,0,0,,
14717,3,32,322,3222,32221,322212,Donkey,No,0,0,0,,
14718,3,32,322,3222,32221,322213,Donkey,No,0,0,0,,
14719,3,32,322,3222,32221,322214,Donkey,No,0,0,0,,
14720,3,32,322,3222,32221,322215,Donkey,No,0,0,0,,
14721,3,32,323,3231,32311,323111,Donkey,No,0,0,0,,
14722,3,32,323,3231,32311,323112,Donkey,No,0,0,0,,
14723,3,32,323,3231,32311,323113,Donkey,No,0,0,0,,
14724,3,32,323,3231,32311,323114,Donkey,No,0,0,0,,
14725,3,32,323,3231,32311,323115,Donkey,No,0,0,0,,
14726,3,32,324,3241,32411,324111,Donkey,No,0,0,0,,
14727,3,32,324,3241,32411,324112,Donkey,No,0,0,0,,
14728,3,32,324,3241,32411,324113,Donkey,No,0,0,0,,
14729,3,32,324,3241,32411,324114,Donkey,No,0,0,0,,
14730,3,32,324,3241,32411,324115,Donkey,No,0,0,0,,
14731,3,32,325,3251,32511,325111,Donkey,No,0,0,0,,
14732,3,32,325,3251,32511,325112,Donkey,No,0,0,0,,
14733,3,32,325,3251,32511,325113,Donkey,No,0,0,0,,
14734,3,32,325,3251,32511,325114,Donkey,No,0,0,0,,
14735,3,32,325,3251,32511,325115,Donkey,No,0,0,0,,
14736,3,32,325,3252,32521,325211,Donkey,No,0,0,0,,
14737,3,32,325,3252,32521,325212,Donkey,No,0,0,0,,
14738,3,32,325,3252,32521,325213,Donkey,No,0,0,0,,
14739,3,32,325,3252,32521,325214,Donkey,No,0,0,0,,
14740,3,32,325,3252,32521,325215,Donkey,No,0,0,0,,
14741,3,32,326,3261,32611,326111,Donkey,No,0,0,0,,
14742,3,32,326,3261,32611,326112,Donkey,No,0,0,0,,
14743,3,32,326,3261,32611,326113,Donkey,No,0,0,0,,
14744,3,32,326,3261,32611,326114,Donkey,No,0,0,0,,
14745,3,32,326,3261,32611,326115,Donkey,No,0,0,0,,
14746,3,32,326,3262,32621,326211,Donkey,No,0,0,0,,
14747,3,32,326,3262,32621,326212,Donkey,No,0,0,0,,
14748,3,32,326,3262,32621,326213,Donkey,No,0,0,0,,
14749,3,32,326,3262,32621,326214,Donkey,No,0,0,0,,
14750,3,32,326,3262,32621,326215,Donkey,No,0,0,0,,
14751,3,32,326,3263,32631,326311,Donkey,No,0,0,0,,
14752,3,32,326,3263,32631,326312,Donkey,No,0,0,0,,
14753,3,32,326,3263,32631,326313,Donkey,No,0,0,0,,
14754,3,32,326,3263,32631,326314,Donkey,No,0,0,0,,
14755,3,32,326,3263,32631,326315,Donkey,No,0,0,0,,
14756,3,32,327,3271,32711,327111,Donkey,No,0,0,0,,
14757,3,32,327,3271,32711,327112,Donkey,No,0,0,0,,
14758,3,32,327,3271,32711,327113,Donkey,No,0,0,0,,
14759,3,32,327,3271,32711,327114,Donkey,No,0,0,0,,
14760,3,32,327,3271,32711,327115,Donkey,No,0,0,0,,
14761,3,32,328,3281,32811,328111,Donkey,No,0,0,0,,
14762,3,32,328,3281,32811,328112,Donkey,No,0,0,0,,
14763,3,32,328,3281,32811,328113,Donkey,No,0,0,0,,
14764,3,32,328,3281,32811,328114,Donkey,No,0,0,0,,
14765,3,32,328,3281,32811,328115,Donkey,No,0,0,0,,
14766,3,32,328,3283,32831,328311,Donkey,No,0,0,0,,
14767,3,32,328,3283,32831,328312,Donkey,No,0,0,0,,
14768,3,32,328,3283,32831,328313,Donkey,No,0,0,0,,
14769,3,32,328,3283,32831,328314,Donkey,No,0,0,0,,
14770,3,32,328,3283,32831,328315,Donkey,No,0,0,0,,
14771,3,32,329,3291,32911,329111,Donkey,No,0,0,0,,
14772,3,32,329,3291,32911,329112,Donkey,No,0,0,0,,
14773,3,32,329,3291,32911,329113,Donkey,No,0,0,0,,
14774,3,32,329,3291,32911,329114,Donkey,No,0,0,0,,
14775,3,32,329,3291,32911,329115,Donkey,No,0,0,0,,
14776,3,32,329,3292,32921,329211,Donkey,No,0,0,0,,
14777,3,32,329,3292,32921,329212,Donkey,No,0,0,0,,
14778,3,32,329,3292,32921,329213,Donkey,No,0,0,0,,
14779,3,32,329,3292,32921,329214,Donkey,No,0,0,0,,
14780,3,32,329,3292,32921,329215,Donkey,No,0,0,0,,
14781,3,32,329,3293,32931,329311,Donkey,No,0,0,0,,
14782,3,32,329,3293,32931,329312,Donkey,No,0,0,0,,
14783,3,32,329,3293,32931,329313,Donkey,No,0,0,0,,
14784,3,32,329,3293,32931,329314,Donkey,No,0,0,0,,
14785,3,32,329,3293,32931,329315,Donkey,No,0,0,0,,
14786,3,32,329,3294,32941,329411,Donkey,No,0,0,0,,
14787,3,32,329,3294,32941,329412,Donkey,No,0,0,0,,
14788,3,32,329,3294,32941,329413,Donkey,No,0,0,0,,
14789,3,32,329,3294,32941,329414,Donkey,No,0,0,0,,
14790,3,32,329,3294,32941,329415,Donkey,No,0,0,0,,
14791,3,32,329,3295,32951,329511,Donkey,No,0,0,0,,
14792,3,32,329,3295,32951,329512,Donkey,No,0,0,0,,
14793,3,32,329,3295,32951,329513,Donkey,No,0,0,0,,
14794,3,32,329,3295,32951,329514,Donkey,No,0,0,0,,
14795,3,32,329,3295,32951,329515,Donkey,No,0,0,0,,
14796,3,32,3211,32111,321111,3211111,Donkey,No,0,0,0,,
14797,3,32,3211,32111,321111,3211112,Donkey,No,0,0,0,,
14798,3,32,3211,32111,321111,3211113,Donkey,No,0,0,0,,
14799,3,32,3211,32111,321111,3211114,Donkey,No,0,0,0,,
14800,3,32,3211,32111,321111,3211115,Donkey,No,0,0,0,,
14801,3,32,3211,32112,321121,3211211,Donkey,No,0,0,0,,
14802,3,32,3211,32112,321121,3211212,Donkey,No,0,0,0,,
14803,3,32,3211,32112,321121,3211213,Donkey,No,0,0,0,,
14804,3,32,3211,32112,321121,3211214,Donkey,No,0,0,0,,
14805,3,32,3211,32112,321121,3211215,Donkey,No,0,0,0,,
14806,3,32,3211,32113,321131,3211311,Donkey,No,0,0,0,,
14807,3,32,3211,32113,321131,3211312,Donkey,No,0,0,0,,
14808,3,32,3211,32113,321131,3211313,Donkey,No,0,0,0,,
14809,3,32,3211,32113,321131,3211314,Donkey,No,0,0,0,,
14810,3,32,3211,32113,321131,3211315,Donkey,No,0,0,0,,
14811,3,32,3211,32114,321141,3211411,Donkey,No,0,0,0,,
14812,3,32,3211,32114,321141,3211412,Donkey,No,0,0,0,,
14813,3,32,3211,32114,321141,3211413,Donkey,No,0,0,0,,
14814,3,32,3211,32114,321141,3211414,Donkey,No,0,0,0,,
14815,3,32,3211,32114,321141,3211415,Donkey,No,0,0,0,,
14816,3,32,3211,32115,321151,3211511,Donkey,No,0,0,0,,
14817,3,32,3211,32115,321151,3211512,Donkey,No,0,0,0,,
14818,3,32,3211,32115,321151,3211513,Donkey,No,0,0,0,,
14819,3,32,3211,32115,321151,3211514,Donkey,No,0,0,0,,
14820,3,32,3211,32115,321151,3211515,Donkey,No,0,0,0,,
14821,3,32,3212,32121,321211,3212111,Donkey,No,0,0,0,,
14822,3,32,3212,32121,321211,3212112,Donkey,No,0,0,0,,
14823,3,32,3212,32121,321211,3212113,Donkey,No,0,0,0,,
14824,3,32,3212,32121,321211,3212114,Donkey,No,0,0,0,,
14825,3,32,3212,32121,321211,3212115,Donkey,No,0,0,0,,
14826,3,32,3212,32122,321221,3212211,Donkey,No,0,0,0,,
14827,3,32,3212,32122,321221,3212212,Donkey,No,0,0,0,,
14828,3,32,3212,32122,321221,3212213,Donkey,No,0,0,0,,
14829,3,32,3212,32122,321221,3212214,Donkey,No,0,0,0,,
14830,3,32,3212,32122,321221,3212215,Donkey,No,0,0,0,,
14831,3,32,3212,32123,321231,3212311,Donkey,No,0,0,0,,
14832,3,32,3212,32123,321231,3212312,Donkey,No,0,0,0,,
14833,3,32,3212,32123,321231,3212313,Donkey,No,0,0,0,,
14834,3,32,3212,32123,321231,3212314,Donkey,No,0,0,0,,
14835,3,32,3212,32123,321231,3212315,Donkey,No,0,0,0,,
14836,3,32,3213,32131,321311,3213111,Donkey,No,0,0,0,,
14837,3,32,3213,32131,321311,3213112,Donkey,No,0,0,0,,
14838,3,32,3213,32131,321311,3213113,Donkey,No,0,0,0,,
14839,3,32,3213,32131,321311,3213114,Donkey,No,0,0,0,,
14840,3,32,3213,32131,321311,3213115,Donkey,No,0,0,0,,
14841,3,32,3213,32132,321321,3213211,Donkey,No,0,0,0,,
14842,3,32,3213,32132,321321,3213212,Donkey,No,0,0,0,,
14843,3,32,3213,32132,321321,3213213,Donkey,No,0,0,0,,
14844,3,32,3213,32132,321321,3213214,Donkey,No,0,0,0,,
14845,3,32,3213,32132,321321,3213215,Donkey,No,0,0,0,,
14846,3,32,3214,32141,321411,3214111,Donkey,No,0,0,0,,
14847,3,32,3214,32141,321411,3214112,Donkey,No,0,0,0,,
14848,3,32,3214,32141,321411,3214113,Donkey,No,0,0,0,,
14849,3,32,3214,32141,321411,3214114,Donkey,No,0,0,0,,
14850,3,32,3214,32141,321411,3214115,Donkey,No,0,0,0,,
14851,3,32,3214,32142,321421,3214211,Donkey,No,0,0,0,,
14852,3,32,3214,32142,321421,3214212,Donkey,No,0,0,0,,
14853,3,32,3214,32142,321421,3214213,Donkey,No,0,0,0,,
14854,3,32,3214,32142,321421,3214214,Donkey,No,0,0,0,,
14855,3,32,3214,32142,321421,3214215,Donkey,No,0,0,0,,
14856,3,32,3214,32143,321431,3214311,Donkey,No,0,0,0,,
14857,3,32,3214,32143,321431,3214312,Donkey,No,0,0,0,,
14858,3,32,3214,32143,321431,3214313,Donkey,No,0,0,0,,
14859,3,32,3214,32143,321431,3214314,Donkey,No,0,0,0,,
14860,3,32,3214,32143,321431,3214315,Donkey,No,0,0,0,,
14861,3,32,3214,32144,321441,3214411,Donkey,No,0,0,0,,
14862,3,32,3214,32144,321441,3214412,Donkey,No,0,0,0,,
14863,3,32,3214,32144,321441,3214413,Donkey,No,0,0,0,,
14864,3,32,3214,32144,321441,3214414,Donkey,No,0,0,0,,
14865,3,32,3214,32144,321441,3214415,Donkey,No,0,0,0,,
14866,3,32,3214,32145,321451,3214511,Donkey,No,0,0,0,,
14867,3,32,3214,32145,321451,3214512,Donkey,No,0,0,0,,
14868,3,32,3214,32145,321451,3214513,Donkey,No,0,0,0,,
14869,3,32,3214,32145,321451,3214514,Donkey,No,0,0,0,,
14870,3,32,3214,32145,321451,3214515,Donkey,No,0,0,0,,
14871,3,32,3214,32146,321461,3214611,Donkey,No,0,0,0,,
14872,3,32,3214,32146,321461,3214612,Donkey,No,0,0,0,,
14873,3,32,3214,32146,321461,3214613,Donkey,No,0,0,0,,
14874,3,32,3214,32146,321461,3214614,Donkey,No,0,0,0,,
14875,3,32,3214,32146,321461,3214615,Donkey,No,0,0,0,,
14876,3,32,3215,32151,321511,3215111,Donkey,No,0,0,0,,
14877,3,32,3215,32151,321511,3215112,Donkey,No,0,0,0,,
14878,3,32,3215,32151,321511,3215113,Donkey,No,0,0,0,,
14879,3,32,3215,32151,321511,3215114,Donkey,No,0,0,0,,
14880,3,32,3215,32151,321511,3215115,Donkey,No,0,0,0,,
14881,3,32,321,3211,32111,321111,Horses,No,0,0,0,,
14882,3,32,321,3211,32111,321112,Horses,No,0,0,0,,
14883,3,32,321,3211,32111,321113,Horses,No,0,0,0,,
14884,3,32,321,3211,32111,321114,Horses,No,0,0,0,,
14885,3,32,321,3211,32111,321115,Horses,No,0,0,0,,
14886,3,32,321,3212,32121,321211,Horses,No,0,0,0,,
14887,3,32,321,3212,32121,321212,Horses,No,0,0,0,,
14888,3,32,321,3212,32121,321213,Horses,No,0,0,0,,
14889,3,32,321,3212,32121,321214,Horses,No,0,0,0,,
14890,3,32,321,3212,32121,321215,Horses,No,0,0,0,,
14891,3,32,321,3213,32131,321311,Horses,No,0,0,0,,
14892,3,32,321,3213,32131,321312,Horses,No,0,0,0,,
14893,3,32,321,3213,32131,321313,Horses,No,0,0,0,,
14894,3,32,321,3213,32131,321314,Horses,No,0,0,0,,
14895,3,32,321,3213,32131,321315,Horses,No,0,0,0,,
14896,3,32,321,3214,32141,321411,Horses,No,0,0,0,,
14897,3,32,321,3214,32141,321412,Horses,No,0,0,0,,
14898,3,32,321,3214,32141,321413,Horses,No,0,0,0,,
14899,3,32,321,3214,32141,321414,Horses,No,0,0,0,,
14900,3,32,321,3214,32141,321415,Horses,No,0,0,0,,
14901,3,32,322,3221,32211,322111,Horses,No,0,0,0,,
14902,3,32,322,3221,32211,322112,Horses,No,0,0,0,,
14903,3,32,322,3221,32211,322113,Horses,No,0,0,0,,
14904,3,32,322,3221,32211,322114,Horses,No,0,0,0,,
14905,3,32,322,3221,32211,322115,Horses,No,0,0,0,,
14906,3,32,322,3222,32221,322211,Horses,No,0,0,0,,
14907,3,32,322,3222,32221,322212,Horses,No,0,0,0,,
14908,3,32,322,3222,32221,322213,Horses,No,0,0,0,,
14909,3,32,322,3222,32221,322214,Horses,No,0,0,0,,
14910,3,32,322,3222,32221,322215,Horses,No,0,0,0,,
14911,3,32,323,3231,32311,323111,Horses,No,0,0,0,,
14912,3,32,323,3231,32311,323112,Horses,No,0,0,0,,
14913,3,32,323,3231,32311,323113,Horses,No,0,0,0,,
14914,3,32,323,3231,32311,323114,Horses,No,0,0,0,,
14915,3,32,323,3231,32311,323115,Horses,No,0,0,0,,
14916,3,32,324,3241,32411,324111,Horses,No,0,0,0,,
14917,3,32,324,3241,32411,324112,Horses,No,0,0,0,,
14918,3,32,324,3241,32411,324113,Horses,No,0,0,0,,
14919,3,32,324,3241,32411,324114,Horses,No,0,0,0,,
14920,3,32,324,3241,32411,324115,Horses,No,0,0,0,,
14921,3,32,325,3251,32511,325111,Horses,No,0,0,0,,
14922,3,32,325,3251,32511,325112,Horses,No,0,0,0,,
14923,3,32,325,3251,32511,325113,Horses,No,0,0,0,,
14924,3,32,325,3251,32511,325114,Horses,No,0,0,0,,
14925,3,32,325,3251,32511,325115,Horses,No,0,0,0,,
14926,3,32,325,3252,32521,325211,Horses,No,0,0,0,,
14927,3,32,325,3252,32521,325212,Horses,No,0,0,0,,
14928,3,32,325,3252,32521,325213,Horses,No,0,0,0,,
14929,3,32,325,3252,32521,325214,Horses,No,0,0,0,,
14930,3,32,325,3252,32521,325215,Horses,No,0,0,0,,
14931,3,32,326,3261,32611,326111,Horses,No,0,0,0,,
14932,3,32,326,3261,32611,326112,Horses,No,0,0,0,,
14933,3,32,326,3261,32611,326113,Horses,No,0,0,0,,
14934,3,32,326,3261,32611,326114,Horses,No,0,0,0,,
14935,3,32,326,3261,32611,326115,Horses,No,0,0,0,,
14936,3,32,326,3262,32621,326211,Horses,No,0,0,0,,
14937,3,32,326,3262,32621,326212,Horses,No,0,0,0,,
14938,3,32,326,3262,32621,326213,Horses,No,0,0,0,,
14939,3,32,326,3262,32621,326214,Horses,No,0,0,0,,
14940,3,32,326,3262,32621,326215,Horses,No,0,0,0,,
14941,3,32,326,3263,32631,326311,Horses,No,0,0,0,,
14942,3,32,326,3263,32631,326312,Horses,No,0,0,0,,
14943,3,32,326,3263,32631,326313,Horses,No,0,0,0,,
14944,3,32,326,3263,32631,326314,Horses,No,0,0,0,,
14945,3,32,326,3263,32631,326315,Horses,No,0,0,0,,
14946,3,32,327,3271,32711,327111,Horses,No,0,0,0,,
14947,3,32,327,3271,32711,327112,Horses,No,0,0,0,,
14948,3,32,327,3271,32711,327113,Horses,No,0,0,0,,
14949,3,32,327,3271,32711,327114,Horses,No,0,0,0,,
14950,3,32,327,3271,32711,327115,Horses,No,0,0,0,,
14951,3,32,328,3281,32811,328111,Horses,No,0,0,0,,
14952,3,32,328,3281,32811,328112,Horses,No,0,0,0,,
14953,3,32,328,3281,32811,328113,Horses,No,0,0,0,,
14954,3,32,328,3281,32811,328114,Horses,No,0,0,0,,
14955,3,32,328,3281,32811,328115,Horses,No,0,0,0,,
14956,3,32,328,3283,32831,328311,Horses,No,0,0,0,,
14957,3,32,328,3283,32831,328312,Horses,No,0,0,0,,
14958,3,32,328,3283,32831,328313,Horses,No,0,0,0,,
14959,3,32,328,3283,32831,328314,Horses,No,0,0,0,,
14960,3,32,328,3283,32831,328315,Horses,No,0,0,0,,
14961,3,32,329,3291,32911,329111,Horses,No,0,0,0,,
14962,3,32,329,3291,32911,329112,Horses,No,0,0,0,,
14963,3,32,329,3291,32911,329113,Horses,No,0,0,0,,
14964,3,32,329,3291,32911,329114,Horses,No,0,0,0,,
14965,3,32,329,3291,32911,329115,Horses,No,0,0,0,,
14966,3,32,329,3292,32921,329211,Horses,No,0,0,0,,
14967,3,32,329,3292,32921,329212,Horses,No,0,0,0,,
14968,3,32,329,3292,32921,329213,Horses,No,0,0,0,,
14969,3,32,329,3292,32921,329214,Horses,No,0,0,0,,
14970,3,32,329,3292,32921,329215,Horses,No,0,0,0,,
14971,3,32,329,3293,32931,329311,Horses,No,0,0,0,,
14972,3,32,329,3293,32931,329312,Horses,No,0,0,0,,
14973,3,32,329,3293,32931,329313,Horses,No,0,0,0,,
14974,3,32,329,3293,32931,329314,Horses,No,0,0,0,,
14975,3,32,329,3293,32931,329315,Horses,No,0,0,0,,
14976,3,32,329,3294,32941,329411,Horses,No,0,0,0,,
14977,3,32,329,3294,32941,329412,Horses,No,0,0,0,,
14978,3,32,329,3294,32941,329413,Horses,No,0,0,0,,
14979,3,32,329,3294,32941,329414,Horses,No,0,0,0,,
14980,3,32,329,3294,32941,329415,Horses,No,0,0,0,,
14981,3,32,329,3295,32951,329511,Horses,No,0,0,0,,
14982,3,32,329,3295,32951,329512,Horses,No,0,0,0,,
14983,3,32,329,3295,32951,329513,Horses,No,0,0,0,,
14984,3,32,329,3295,32951,329514,Horses,No,0,0,0,,
14985,3,32,329,3295,32951,329515,Horses,No,0,0,0,,
14986,3,32,3211,32111,321111,3211111,Horses,No,0,0,0,,
14987,3,32,3211,32111,321111,3211112,Horses,No,0,0,0,,
14988,3,32,3211,32111,321111,3211113,Horses,No,0,0,0,,
14989,3,32,3211,32111,321111,3211114,Horses,No,0,0,0,,
14990,3,32,3211,32111,321111,3211115,Horses,No,0,0,0,,
14991,3,32,3211,32112,321121,3211211,Horses,No,0,0,0,,
14992,3,32,3211,32112,321121,3211212,Horses,No,0,0,0,,
14993,3,32,3211,32112,321121,3211213,Horses,No,0,0,0,,
14994,3,32,3211,32112,321121,3211214,Horses,No,0,0,0,,
14995,3,32,3211,32112,321121,3211215,Horses,No,0,0,0,,
14996,3,32,3211,32113,321131,3211311,Horses,No,0,0,0,,
14997,3,32,3211,32113,321131,3211312,Horses,No,0,0,0,,
14998,3,32,3211,32113,321131,3211313,Horses,No,0,0,0,,
14999,3,32,3211,32113,321131,3211314,Horses,No,0,0,0,,
15000,3,32,3211,32113,321131,3211315,Horses,No,0,0,0,,
15001,3,32,3211,32114,321141,3211411,Horses,No,0,0,0,,
15002,3,32,3211,32114,321141,3211412,Horses,No,0,0,0,,
15003,3,32,3211,32114,321141,3211413,Horses,No,0,0,0,,
15004,3,32,3211,32114,321141,3211414,Horses,No,0,0,0,,
15005,3,32,3211,32114,321141,3211415,Horses,No,0,0,0,,
15006,3,32,3211,32115,321151,3211511,Horses,No,0,0,0,,
15007,3,32,3211,32115,321151,3211512,Horses,No,0,0,0,,
15008,3,32,3211,32115,321151,3211513,Horses,No,0,0,0,,
15009,3,32,3211,32115,321151,3211514,Horses,No,0,0,0,,
15010,3,32,3211,32115,321151,3211515,Horses,No,0,0,0,,
15011,3,32,3212,32121,321211,3212111,Horses,No,0,0,0,,
15012,3,32,3212,32121,321211,3212112,Horses,No,0,0,0,,
15013,3,32,3212,32121,321211,3212113,Horses,No,0,0,0,,
15014,3,32,3212,32121,321211,3212114,Horses,No,0,0,0,,
15015,3,32,3212,32121,321211,3212115,Horses,No,0,0,0,,
15016,3,32,3212,32122,321221,3212211,Horses,No,0,0,0,,
15017,3,32,3212,32122,321221,3212212,Horses,No,0,0,0,,
15018,3,32,3212,32122,321221,3212213,Horses,No,0,0,0,,
15019,3,32,3212,32122,321221,3212214,Horses,No,0,0,0,,
15020,3,32,3212,32122,321221,3212215,Horses,No,0,0,0,,
15021,3,32,3212,32123,321231,3212311,Horses,No,0,0,0,,
15022,3,32,3212,32123,321231,3212312,Horses,No,0,0,0,,
15023,3,32,3212,32123,321231,3212313,Horses,No,0,0,0,,
15024,3,32,3212,32123,321231,3212314,Horses,No,0,0,0,,
15025,3,32,3212,32123,321231,3212315,Horses,No,0,0,0,,
15026,3,32,3213,32131,321311,3213111,Horses,No,0,0,0,,
15027,3,32,3213,32131,321311,3213112,Horses,No,0,0,0,,
15028,3,32,3213,32131,321311,3213113,Horses,No,0,0,0,,
15029,3,32,3213,32131,321311,3213114,Horses,No,0,0,0,,
15030,3,32,3213,32131,321311,3213115,Horses,No,0,0,0,,
15031,3,32,3213,32132,321321,3213211,Horses,No,0,0,0,,
15032,3,32,3213,32132,321321,3213212,Horses,No,0,0,0,,
15033,3,32,3213,32132,321321,3213213,Horses,No,0,0,0,,
15034,3,32,3213,32132,321321,3213214,Horses,No,0,0,0,,
15035,3,32,3213,32132,321321,3213215,Horses,No,0,0,0,,
15036,3,32,3214,32141,321411,3214111,Horses,No,0,0,0,,
15037,3,32,3214,32141,321411,3214112,Horses,No,0,0,0,,
15038,3,32,3214,32141,321411,3214113,Horses,No,0,0,0,,
15039,3,32,3214,32141,321411,3214114,Horses,No,0,0,0,,
15040,3,32,3214,32141,321411,3214115,Horses,No,0,0,0,,
15041,3,32,3214,32142,321421,3214211,Horses,No,0,0,0,,
15042,3,32,3214,32142,321421,3214212,Horses,No,0,0,0,,
15043,3,32,3214,32142,321421,3214213,Horses,No,0,0,0,,
15044,3,32,3214,32142,321421,3214214,Horses,No,0,0,0,,
15045,3,32,3214,32142,321421,3214215,Horses,No,0,0,0,,
15046,3,32,3214,32143,321431,3214311,Horses,No,0,0,0,,
15047,3,32,3214,32143,321431,3214312,Horses,No,0,0,0,,
15048,3,32,3214,32143,321431,3214313,Horses,No,0,0,0,,
15049,3,32,3214,32143,321431,3214314,Horses,No,0,0,0,,
15050,3,32,3214,32143,321431,3214315,Horses,No,0,0,0,,
15051,3,32,3214,32144,321441,3214411,Horses,No,0,0,0,,
15052,3,32,3214,32144,321441,3214412,Horses,No,0,0,0,,
15053,3,32,3214,32144,321441,3214413,Horses,No,0,0,0,,
15054,3,32,3214,32144,321441,3214414,Horses,No,0,0,0,,
15055,3,32,3214,32144,321441,3214415,Horses,No,0,0,0,,
15056,3,32,3214,32145,321451,3214511,Horses,No,0,0,0,,
15057,3,32,3214,32145,321451,3214512,Horses,No,0,0,0,,
15058,3,32,3214,32145,321451,3214513,Horses,No,0,0,0,,
15059,3,32,3214,32145,321451,3214514,Horses,No,0,0,0,,
15060,3,32,3214,32145,321451,3214515,Horses,No,0,0,0,,
15061,3,32,3214,32146,321461,3214611,Horses,No,0,0,0,,
15062,3,32,3214,32146,321461,3214612,Horses,No,0,0,0,,
15063,3,32,3214,32146,321461,3214613,Horses,No,0,0,0,,
15064,3,32,3214,32146,321461,3214614,Horses,No,0,0,0,,
15065,3,32,3214,32146,321461,3214615,Horses,No,0,0,0,,
15066,3,32,3215,32151,321511,3215111,Horses,No,0,0,0,,
15067,3,32,3215,32151,321511,3215112,Horses,No,0,0,0,,
15068,3,32,3215,32151,321511,3215113,Horses,No,0,0,0,,
15069,3,32,3215,32151,321511,3215114,Horses,No,0,0,0,,
15070,3,32,3215,32151,321511,3215115,Horses,No,0,0,0,,
15071,3,32,321,3211,32111,321111,Goats,No,0,0,0,,
15072,3,32,321,3211,32111,321112,Goats,No,0,0,0,,
15073,3,32,321,3211,32111,321113,Goats,Yes,7,4,3,,
15074,3,32,321,3211,32111,321114,Goats,Yes,2,2,0,,
15075,3,32,321,3211,32111,321115,Goats,Yes,6,6,0,,
15076,3,32,321,3212,32121,321211,Goats,Yes,2,2,0,,
15077,3,32,321,3212,32121,321212,Goats,Yes,17,7,10,,
15078,3,32,321,3212,32121,321213,Goats,Yes,4,4,0,,
15079,3,32,321,3212,32121,321214,Goats,No,0,0,0,,
15080,3,32,321,3212,32121,321215,Goats,Yes,3,3,0,,
15081,3,32,321,3213,32131,321311,Goats,No,0,0,0,,
15082,3,32,321,3213,32131,321312,Goats,No,0,0,0,,
15083,3,32,321,3213,32131,321313,Goats,Yes,2,2,0,,
15084,3,32,321,3213,32131,321314,Goats,Yes,3,3,0,,
15085,3,32,321,3213,32131,321315,Goats,No,0,0,0,,
15086,3,32,321,3214,32141,321411,Goats,No,0,0,0,,
15087,3,32,321,3214,32141,321412,Goats,No,0,0,0,,
15088,3,32,321,3214,32141,321413,Goats,No,0,0,0,,
15089,3,32,321,3214,32141,321414,Goats,Yes,3,3,0,,
15090,3,32,321,3214,32141,321415,Goats,Yes,7,7,0,,
15091,3,32,322,3221,32211,322111,Goats,No,0,0,0,,
15092,3,32,322,3221,32211,322112,Goats,No,0,0,0,,
15093,3,32,322,3221,32211,322113,Goats,Yes,1,1,0,,
15094,3,32,322,3221,32211,322114,Goats,Yes,5,5,0,,
15095,3,32,322,3221,32211,322115,Goats,No,0,0,0,,
15096,3,32,322,3222,32221,322211,Goats,Yes,4,4,0,,
15097,3,32,322,3222,32221,322212,Goats,Yes,4,4,0,,
15098,3,32,322,3222,32221,322213,Goats,No,0,0,0,,
15099,3,32,322,3222,32221,322214,Goats,Yes,1,0,1,,
15100,3,32,322,3222,32221,322215,Goats,Yes,1,0,1,,
15101,3,32,323,3231,32311,323111,Goats,No,0,0,0,,
15102,3,32,323,3231,32311,323112,Goats,Yes,5,5,0,,
15103,3,32,323,3231,32311,323113,Goats,No,0,0,0,,
15104,3,32,323,3231,32311,323114,Goats,No,0,0,0,,
15105,3,32,323,3231,32311,323115,Goats,Yes,1,0,1,,
15106,3,32,324,3241,32411,324111,Goats,No,0,0,0,,
15107,3,32,324,3241,32411,324112,Goats,Yes,5,5,0,,
15108,3,32,324,3241,32411,324113,Goats,Yes,7,6,1,,
15109,3,32,324,3241,32411,324114,Goats,Yes,10,6,4,,
15110,3,32,324,3241,32411,324115,Goats,Yes,4,4,0,,
15111,3,32,325,3251,32511,325111,Goats,Yes,4,4,0,,
15112,3,32,325,3251,32511,325112,Goats,No,0,0,0,,
15113,3,32,325,3251,32511,325113,Goats,No,0,0,0,,
15114,3,32,325,3251,32511,325114,Goats,Yes,3,0,3,,
15115,3,32,325,3251,32511,325115,Goats,Yes,4,0,4,,
15116,3,32,325,3252,32521,325211,Goats,Yes,2,1,1,,
15117,3,32,325,3252,32521,325212,Goats,Yes,4,0,4,,
15118,3,32,325,3252,32521,325213,Goats,No,0,0,0,,
15119,3,32,325,3252,32521,325214,Goats,Yes,3,3,1,above range,male livestock(s) in addition to the number of female livestock(s) is above the total number of livestocks.
15120,3,32,325,3252,32521,325215,Goats,No,0,0,0,,
15121,3,32,326,3261,32611,326111,Goats,No,0,0,0,,
15122,3,32,326,3261,32611,326112,Goats,Yes,4,4,0,,
15123,3,32,326,3261,32611,326113,Goats,No,0,0,0,,
15124,3,32,326,3261,32611,326114,Goats,Yes,5,0,5,,
15125,3,32,326,3261,32611,326115,Goats,Yes,4,4,0,,
15126,3,32,326,3262,32621,326211,Goats,No,0,0,0,,
15127,3,32,326,3262,32621,326212,Goats,Yes,4,2,2,,
15128,3,32,326,3262,32621,326213,Goats,No,0,0,0,,
15129,3,32,326,3262,32621,326214,Goats,No,0,0,0,,
